Text,Class
аня из 2016 заказывала разные милые штучки с синнамонроллом откладывая деньги со столовки https://t.co/nK64tiMPf8,0
"я застрелюсь с таким отношением матери ко мне. она открыто сказала, что раз мне похуй на неё, то ей абсолютно похуй на меня.",2
Мне нужны курсы как перестать быть злой.,0
"Где-то слышала, что большинство американцев мечтает, чтобы их лучшим другом был Морган Фримен. 
Я же мечтаю чтобы моим был Томас Мюллер :D",1
"@W_N_T_CANISTER Ах, ты хочешь удвоить ставки? Ну давай.",0
RT @tewakoxirej: Эээ.....HTC 4G  живет только  с виндовс-мобайл??  Во засада %),1
@primernaya69 ты назвала только плюсы,0
"Збс, мама сказала, чтобы я много не разговаривала, так быстрее заживет) а завтра семинары, я рада)",1
хочу целоваться,1
@stan_ddjk люблю тебя((,1
"чуть не лишилась глаза, ужасное заверение в общем-то неплохого дня( осторожнее с бытовой химией, господа",2
"Ещё одну сняли...чтобы повысить...
Сажать их надо с конфискацией имущества как должностное лицо!
https://t.co/UUWrBBexwP",2
"@qasloo О, я в телеке",1
RT @LIGAnet: Европарламент: 1) осудил применение силы против Майдана; 2) призвал освободить задержанных; 3) рекомендовал МВФ и ЕБРР помочь …,1
"Надо бы сдать кровь из вены , а после этих праздников еще недели 2 не сдам ;(((",2
@oliin4 обманщица,2
Коронавирус в России убил уже свыше 5000 человек • ГЛАВК – последние новости со всего мира https://t.co/VMtH6ZIc8T,2
мне одной обидно что Бибер уходит из музыки?((((((( по-моему глупо его засирать. голос у него крутой,2
"все подружки ловят краш на доена азахах
ПОНИМАЮ ДЕВОЧКИ ПОНИМАЮ https://t.co/LiQqbygWHy",0
@once_1D Не против если я сейчас в дм скину? Хахахвхаха,0
Всегда рядом в любой ситуации! ❤️ #МедвежонокВинни #disneybaby #disneybabyrussia https://t.co/Y5cX3HoYWe,1
"Завтра же будут репетиции,немного уроков пропустим)",1
"""витамин ю чтоб не было морщин на хую""",0
"- смотрите, сестра феи Драже идёт!!
- ага, фея Ваниль;)
Шк-2011",1
"журналист поместился за спиной танечки, он такой маленький 🥺",2
@sasu_ke_uchiha Но я не хочу спать. Вообще... Какая сонная ты чего.,2
"@HollyDniwe у меня просто зачеты поставили + обычные пары((
по 6 пар в день.. это полная жесть",2
"@inchild__wab ДАВАЙТЕ ЗАПРЕТИМ ВИЛКИ И БУДЕМ ЕСТЬ ЛОЖКАМИ И ПАЛОЧКАМИ, ЗНАЧИТ РЕШЕНО",0
"RT @ippolitoffboris: @VladimiShepetko @aanechaev @CIO_Optimal Но все попрошайничают, в их числе и мы. А США и Украину щедро финансируем, а …",2
В Якутии подтвержден один новый случай коронавируса https://t.co/ymjfKdQWUd https://t.co/eX9RzmLDqD,2
ФХМР: Презентация Ильяса Хандаева https://t.co/xdXNd6bmOU,0
@dimsmirnov175 дед опять засядет в бункере,2
"@hachu_buhat бляяять, меня всего день не было",2
@vikamonovishnya Ты тоже лучшая 💕💞❤️,1
"Ой как я боюсь, я же не сделаю ничего... тут 2 девочки из старших классов, я самая молодая(",2
ХОЧУ КОФЕ 😭🤯,1
"не обязательно кудато ходить чтоб развеятся,порой интернет помогает не хуже чем добивает)",1
до кб 1:30 предлагаю пойти переслушать всю дискографию скиз.,0
"@solovyovyshka В сад ребенка стоит водить со смарт-часами и слушать что говорят воспитатели. Кажется, вам не повезло с ними(",2
Я посчитала эту фигню! Завтра надо будет допечатать ),1
что за киевский шифр помогите. https://t.co/eOSAUDcbOv,0
@young_fighterr ВООБЩЕ-ТО ДА БЕЗ ШУТОК,0
"#волгоград
#volgograd
Не ожиданный пищдец,  граждане) http://t.co/3MaHuLkECb",1
Сука ненавиду этот интернет,2
"Курсы валют банков Минска на 27 ноября 2020
Курсы валют банков Минска на 27 ноября 2020",0
"Два тупых обновления , которые сразу же не понравились :айфон и вк, верните обратно что было (",2
"@what_do_u_Thin1 Ты че тупая ,песню не знаешь ?",2
Расстроенные наши парни...только Женя улыбается...через силу:(,2
@omena_unicorn *ОБНИМАЮ*,1
@Gadzhega @9lrovoi Ого ты богат.... купи мне старбаунд лучше ))),1
кас твоя одноклассница не хочет дружить со мной(,2
"@ten_pocketboy я давно их покорил😪
лечу к маме на днюху. тебе что нибудь привезти?",0
@SmerekaDan9 @pensiotyan @chemodanov_di Шалунья🤣,1
@Karry_Blake Уменьшительно-ласкательное обращение Аня также является краткой формой многих других имен Лилиана о_О ого,2
"RT @richard_dielone: @AE_belyaeva 
В следующем полугодии расскажу секрет о том, из чего состоит углекислый газ с:
Ты в предвкушении?)",1
Написала какую то херню)в общем спокойной ночи) http://t.co/JAQpWaIq9T,1
"Чуваки, никто не хочет в Новую Зеландию?? Хочу в страну Властелина колец..(",2
девочки не повторяйте дома трюк выполнен непрофессионалами,0
@Arnold_Laayne Ооооо!!! Всё так,1
Я над такими новостями тоже посмеялась)) Сочувствую ей)) http://t.co/fUfpDW9rqj,1
@monteKlever @yandexmaps В регионах 2gis очень крутые.,1
@AdaLivesInHell Ты тоже😍❤️,0
"Каково всё таки утро. Пока сижу ем пылесос сам убирает квартиру, белка бегает в колесе, кот больше не блюёт на подоконник...",1
@Oppocum09 У нас в столовке лудшая греча с мясом,1
"да, начальная школа  тоже интеллектуальная элита)))",1
@Foxy_methoxy Ого. Не знал.,0
"моя вера в людей чуть повысилась о_О девушка внезапно написала и  извинилась,за то что отозвалась о другом человеке нехорошо при мне о_о",2
как же страшно это выглядт https://t.co/6X1KsVT3Mc,2
"@MrsRourke_s_tit @J_Boitsova простите, это от необходимости много умно говорить на работе )",1
"Настроения нет, голова болит, нос заложен((((((( ужасное состояние(((",2
"RT @qukyhuve: фак, apt подсдох %) не хочет apt-get update делать. вернее, делает, но виснет с надписью ""99% """,1
"Коронавирус - это заговор врачей! О боже, видимо делать нам нехуй по вашему.",2
Настроение разительно улучшилось благодаря @ivan_panasenko!!)) Давно так не смеялась и никогда не пила так много чая с конфетами ))) Супер,1
Сегодня день твайс я слушаю только их  https://t.co/RICzwybsPq,0
Да его надо скачать хотя бы потому что там есть это. https://t.co/A2oVfb5My5,0
Скамейка старая - из детства (Матюшко Юрий Михайлович) / Стихи.ру https://t.co/wy5XmQhLQS,0
@TTWDangos @noobde Сколько боли в этом твите!,2
@teawithnothing ооой ты пишешь?  а что за фандом??👀,0
Что заставляет девушек заходить на страницу к бывшему?,0
Гулять можно хоть когда теперь 🤪 https://t.co/l2yJMJYE8H,1
"Школа только началась, а я хочу каникулы уже(( я ленюсь..понимая, как все это плохо, продолжаю в том же духе... Ненавижу себя за это...#лень",2
"@gov_spb @Kibitov_Andrey Георгий Сергеевич нам как ГУБЕРНАТОР НУЖЕН ! Тем более, что в кабинете В.В. Путина висит портрет...В.В. Путина ))",1
@avajimm а ты когда?,0
"Если у вас есть доказательство нахождения за границей в тот момент, когда вас отметили в ведомости на получения https://t.co/AafwzKGYUo",0
А если это мегаполис еще и как Гонконг. Такое ощущение что наша Россия живет в 1980 года по гонконгскому календарю. Это грустно(,2
@a_usic @o_svyatkova @renatasvarovsky @zanorinakatya а в описании правильная)),1
@boywthambitions Я стараюсь 👉👈💚,1
"@SchweigerdtAlex @SERG__ROTENBERG И сбежать нельзя!!! Вот сволочи, не пускают потенциального заразчика среди людей погулять.",2
@pas_aggression Дазай и его шуточки: https://t.co/rww6m1kPjL,1
@LorikRad плачу от такой красоты,1
и у нас всё-таки есть география и общая история только учебник почему-то за 9 класс,0
@Hvostik10 @stasdizzi @Neyasit_alt Духаст вячеславыч,0
"@Ri_lisina а зная нашу доблестную почту россии, может, и не чуть-чуть :)",1
синоптики би лайк: ну знаешь по ощущениям на 20.5°С тянет https://t.co/zKaBqQ9wz9,0
"Какого хуя мои налоги идут на содержание уебанов, которые щас на площади стоят под георгиевскими лентами и совковым флагом?",2
"@shadowshadow301 @Szaj4enko @GolosAmeriki Затягивай Тарасик, протяжно, со слезами на глазах - щенэвмэээээээрла🤣🤣🤣",2
"Переход «Химок» под контроль зятя Мишустина отложен. Клуб мог подписать Глушакова, Зиньковского и Пиняева
https://t.co/v7uwiaJetW",0
@oceantae_twt @nyuta_twttt Такая милая🥺🥺🥺🥺🥺🥺🥺🥺,1
@_ellermann @_tva_02 краткость — мое проклятие.,2
@BelliIncendio МОЖНО ОБЪЕДИНИТЬ И ТОГДА ПОЛУЧИТСЯ ПРОЩАЛЬНОЕ ТАНГО ПОСЛЕ КОТОРОГО ОНИ НИКОГДА ДРУГ С ДРУГОМ БОЛЬШЕ НЕ ГОВОРИЛИ....,0
"@callfaceless уву,какая бубоська💕",1
@ekiiden Реклама и связи с общественностью (на крайний случай туризм),0
Турция желает получить «новый стимул» в отношениях с ЕС https://t.co/SCRPikQRdx через @Foreignpolicy,0
"-некрасиво.
-мне тоже не нравится. https://t.co/nWtXm9E0iK",2
"@Lucifer_loves_u КАЖДОМУ СВОЕ, ЛЮЦИФЕР",2
у меня сопли.? зачем,2
"@pQiEyKE4JcbWp15 @DedArdard @just_NS Уже ущемиться успел, чтоли?",2
Закрыл очередной золотой стол и заработал 3500 ЕВРО! Разгоняемся! :) http://t.co/alP9uSt4BF,1
@clownalcoholic Честно. Из-за Маликова @DmitryMalikov 😌,0
@netyxava 😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️мояя,1
это я (: https://t.co/GvAMqvw7yj,0
тоже что ли вашу эту тайскую дораму начать,0
@lasareff Путин поручил разработать механизмы устойчивого стояка в условиях отсутствия белковой пищи,0
@nikto_obsolutno сомневаюсь что они будут за это платить да и это не какие-то сложные задания они просто гандоплясы ленивые,2
взираю я на суету сует,0
"@reimeess Как вы это находите ! Я даже не нашёл этого , мое любопытство би лайк",1
Линта хай и вот зачем я пошла сег в школу??((,2
@9an9sta9an9sta А расскажи чем Сверхи закончились пожалуйста?,0
Хотя похуй,2
@AlinaN30STM С ДНЕМ РОЖДЕНИЯ ! :D  Всего самого хорошего)),1
@johnlock_9 ура ура ура подружки😤😤😤🌹,1
кто не слышал как я смеюсь в голосовых вы многое потеряли,1
А как это все сделать за день?,0
@ilrtil_ @Ipi_Ra_Nefer @SAR_Russia @DJqj1bvj8DCxrOD пусть    тоже комп покажет  😂😂😂😂  хотя ща слюни  подотрет,2
RT @Zagruzilka: Время 2:10 а я не сплю а меня ждет 3 тонны :-D,1
"#APOLOGIZETOJISOOTccandler идите в жопу блять, вы оскорбили артиста 
С ДНЕМ ОБОСРАТЫША!",2
"@sirchampioon1 @MaxPototskiy не хочу так :С
но все равно ты преувеличиваешь)",1
твит ненависти к драугам с криком «разоружение»,2
"Выступление Медведева - своего рода эквивалент обращения Молотова 22 июня 1941 года (когда Сталин ""исчез"" на 10 дней).",0
@aquteru Тебе-то откуда знать? Щегол! 😂,2
@nina_moore_meow УМОЛЯЮ Я ТОЖЕ ПРЕДСТАВИЛА ПЛССС ЭТО БЫЛО БЫ КЛАССНО,1
@massarakshhh почему?,0
"Я: *ставлю плейлист на рандом и слушаю всё подряд*
Песня о смерти Ланна: *включается*
Я: OH NOOOOOOOO—",0
@pavel_gord Привет подпишись,0
"@RogerinaRainbow В манге он не носил перчаток — А ЖАЛЬ, — но его причуда может мутировать, что и произошло, когда ему отхерачили пол-ладони",2
"@Un_laquais Ъеъ
За Локи и ради Локи можно скачать
*Заранее удачной игры♥️♥️♥️*",1
"Жалко, что идея взять авторов и их ичибанов уже была, а то в голове такое вертится все время)",1
@01RGLR давай за киберкомпанию,0
"Интересно, а как будет называться фандом этих парней? 
#DebutWithBTS #NoMoreDreamsIsComing @BTS_twt",0
@theseagullscry сама в шоке если честно,2
"RT @fotitihitim: В 2012 выборы президента в РФ! Что терять, может дать шанс Жериновскому!!!???)))",1
хочу собаку,0
ладно я не настолько много теку,0
@u7IONGkXLUcGKV2 Мама со своим твиттером запустила квартиру и засрала туалет. Дочерей пришлось брать отгул...,2
@gudkov_g Поздно. Уже дебатами не поможешь. Будут бить (((,2
Короче да я снова покрасився,0
Ладно пора https://t.co/sj5wfNqoMS,0
"@meh_seven Мы никогда не найдем ответ на этот вопрос...
...ПОТОМУ ЧТО ЭТО ОТ НАЧАЛА ДО КОНЦА НАГЛАЯ ЛОЖЬ!",2
В России упростят получение гражданства https://t.co/XeMqHOuqwz https://t.co/KKexcunXsI,0
"обои делала сама,, 👉🏻👈🏻 может, кто-то захочет взять https://t.co/MB65fhcCCX",0
"пиздец какой-то, я походу осознанный сон словила",2
не хочу болеть...(((( но чувствую заболеваю((((,2
"@edwardlololo ааааа спасибо Катюнечка 💙💙💙
после твоих пожеланий всё пойдёт как по маслу!!!
а как твоя работа? как отпуск? отдыхаешь?",1
"`Фух, осталось еще пережить один зачет по биологии и диагностическую работу по алгебре, а там все шикарно! :DD",1
"@badbadloki аж захотелось надеть платье, шляпу и поправить монокль",0
Как сережки https://t.co/EGFypqPede,0
А вообще Псковский баттл стал смешон.Идите на хуй кароч),1
@Ieokliesen Я не уверена что готова к этому...,0
"Бля.............

Вы помните, когда зарегистрировались в Твиттере? Я помню! #МояГодовщинаВТвиттере https://t.co/CoYTXfDdIu",1
"@Cake_Clu Но детям милитаристскими идеями мозг промывать, конечно, будем.",2
@Romannoff7829 Ну это уже просто швах,2
@leonidvolkov Проверенный товарищ,0
яяяяя так их люблю((((((( https://t.co/D3o1p3gNIP,1
"хочу выложить фотку сюда,а она не грузится(",2
"RT @FanClubNovgorod: Сегодня грандиозный эфир на @radio_mayak с потрясающим @Dima_Bikbaev Это нужно услышать,в 21-00!!))Будет круто!!Звоним…",1
"@izvestia_ru все ненавидят русских свиней)) бить будут, больно! если только бить..",2
Именно в это время мне приспичело получить читательский в научной биюлиотеке,0
"RT @eegolka: -Привет, не подскажешь задание по английскому?
-Окей... номер 2
-А какая страница?
-Я подсказал, дальше сам угадывай))))0",1
@kandylabr666 @yurihramov Я только здесь вижу.🥺,0
"RT @Student_off: - нашел хату на Новый год?
- Нет((
- че как лох будешь дома сидеть, найди хату
- Мам, хватит",2
"RT @fevralskayak: @KevinTomIinson_ не надо этого делать(( я все понимаю, проблемы или срывы, но этим ты не сделаешь себе лучше((",2
"@Cherry_booooomb по сути должна уроки делать,но я скажу по комнате под песни Ван Ди))ты спишь днём?",1
"@Alex_Smith_Rus нее, не так) с такими зачетами и экзаменами совсем не до праздника!",1
@taekookersha НЕ ОТРИЦАЮ ВРАЧ ДЖИН СЭКС,0
"на улице снежок*
пусть и моя улица обитает любимыми хулиганами и не любимыми чурками 
но все же когда зима,красота зашкаливает:)",1
Вику Дайнеко посадили в клетку,2
💢Кто и что вас бесит?💢😾,0
сегодняшний вечер должен быть просто шикарным!)уже жду - не дождусь),1
@septemaut аче есть на весь танец? 😲,0
Смотрю на флэшмоб про рост и уверяюсь в мысли что я походу самый высокий человек фандома хд,0
"Мое состояние сейчас:

Плачу, играю в Клуб Романтики, фанфики по Поттеру и смотреть Шрека на репите уже второй день подряд",2
"В Комздраве рассказали о 31 петербуржце, которые умерли от коронавируса в мае-июне https://t.co/l7bOYp4by4",2
"@yunglole Ля
Не так прочитала ""заработали""😅",1
Случайно наткнулся в википедии на вопросы совместимости свободных лицензий. Ну и каша! :),1
"@oldLentach Вот иногда ощущение, что в этой стране живут не люди, а пародии на людей)))",2
Рыба в одном диалоге https://t.co/4eMfk7DaOE,0
"Горький опыт, тоже опыт )) Спасибо! http://t.co/UWmrMNru0W",1
"@Kathie_Ginger ну, у меня ассоциации, например когда мама говорит сыну ""солнце МОЁ"", и он действительно ее)))а тут...))",1
"Внезапно захотелось сделать перестановку на столе, хах",0
Кто бы мог подумать что декабрь будет жарким) впрочем ни для какого студента не секрет чем ближе сессия тем сильнее поджимает)удачи вам всем,1
"""хочу смеяться 5 минут)))ахахахахах"" бля,что за бред выдумал? :D",1
"@sosi_zhopu Нет, я считаю что ты не милая, а супер милая",1
"""@EchoMskNews: Эдвард Сноуден  заявил, что хотел бы получить убежище в Германии http://t.co/I86aTC4WaE"" бедняга, никто его к себе не хочет (",2
@SofiEapr про РФС жиза,0
"чувствую себя выжатым лимоном..не потому что мокрая, а потому что какая то сука выжала из меня все силы:((( #AutoFollowBack",2
отвечаю себе же https://t.co/2Bu78uEwg7,0
"@orcish_caviar Я думала идеальнее быть не может, а теперь я вижу это🥺💖
Ты волшебница...",1
читай - https://t.co/7wxx4baKcz?,0
@skzstanner красный,0
"после этих каникул ЗДРАВСТВУЙТЕ ещё одни дополнительные
ххоооууу :(
каникулы тянитесь вечность",2
Огонь должен быть не самый сильный. Вообще рыба быстро готовится) Enjoy! #twismak,1
"🌸♡ ୨୧""
надеюсь, ничего не забыла ~ https://t.co/Weogd5qOm9",0
@Dr_Alice_Woods А там чето про Польшу было....,0
"@Darya_Dorsvit ок, я уже знаю какого рода бизнеса будем заниматься) все при встрече)",1
@AnnaOnTheRock Когда на Леппавара жили?,0
@yoongimysweety я не знаюююю😭😭😭😭😭,2
"@Mashka_Romawka кто его знает :) история ко мне пришла, так сказать, из вторых рук :)",1
@tieckd как же я их люблю👐🏻🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋🍋,1
@siao_ly ОХУЕТЬ,2
"прячусь от грозы под одеялом, сейчас сдохну потому что боюсь, а гремит буквально каждые секунд 30 прям над головой............",2
Надо вес гонять...( http://t.co/LWOIrizJAx,2
"кажется, я опять не выспался..хочу уже январь. у нас часы сократить должны. теперь субботу я могу спокойно проспать нуу..часов до трех:D",1
"@debilneizlechim Ставь фотку на юп, мы оценим😼",0
@Rabbak_ Во всех,0
"Не шут, а генератор контента для окружающих",0
ВАЙФАЙ СЛЕТЕЛ УГАДАЙТЕ КТО ПРОЕБАЛ ФИЛЬТР,2
"@MaximBezobrazov эээ..ребятки!только в перспективы не записывайте снятие ""угла"" на оршанском вокзале на длительный срок,т.е.-всю жизнь:)",1
@itsmyownkingdom круто!,1
@Annaslav @PostRussia @SurkovRussia О! И молдавские хохлы... туда же! ),1
"До меня только сейчас дошло, что здесь надо было указывать не гет, а джен с элементами гета https://t.co/vmOLnELBrZ",0
@umarov_ru @ZaProtiv не бывает в литературе таких мастеров пера такого наговора. Я не именно про Солженицына. И тебе добрых))))),1
Это просто гениально https://t.co/V68F4RxqyT,1
о. я нашел себя как мем. наконец-то https://t.co/BmGQu2Ahfm,1
@army_hehe через сколько будет? :),0
@reroku_ @alex_melrouz да почему это же весело,0
"Вброс моей руки (чтобы жизнь не была одним стеклом) 
Сегодня мне нравится 😌 https://t.co/4raZ7OFGCu",1
@yarakrupski А Я ГОВОРИЛА НАКАРКАЕШЬ!!!!!,2
Чо я буду делать сегодня вечером?,0
@i_love_you_dan На мой похож,0
"RT @murketolog: Надпись на корзине:

В корзине ничего нет :( 
А мы так хотим порадовать 
Вас качественным товаром!",2
"RT @VD_KZ: В общем, ретвита требую, товарищи! ;-) http://t.co/nqaqkbpcM8",1
"@sweet_baby_vv Зад хорош, глаза так и тянутся к промежности на фото.",1
"лучше бы мы учились честное слово я не хочу делать еще одну практику
еще и это дпо логопедия",2
@Uctrizawtramwae Не плачь! 🌹🌹🌹Она будет. Она придет неожиданно.🌹🌹🌹,1
@x_memento_mori_ Что то умное,0
я недавно полчаса плакала слезами из-за этой картинки мне нельзя такое показывать https://t.co/YMTYGIdvXH,2
"Ты лучше голодай, чем что попало есть. https://t.co/cDSIRNqPOK",2
RT @UgayD: И опять школа начинается :( побыстрее бы каникулы ^^,2
@scaryseoul На расстоянии в 6сантиметров,0
"Съездили к Лёне в больницу) 
Щас едем обратно на район",1
"Сегодня в очередной раз убедился, что знаю женщин и как они мыслят. А я ведь говорил, говориииииил.))",1
стоп что...в вк на видоса есть реклама...чегоооо...сколько я спала???,2
@inosmi Похоже наши медицины разные,0
@satanetta20 Что за красавчик на третьем фото?,1
"Ночь, 24 октября: +3°С, облачно с прояснениями. Влажность: 87%. Ветер западный, 4 м/с. #хабаровск",0
@godllovessyou помянем...,2
@batmanovd_ru У них же вполне официальный ребрендинг и реннйминг был при выходе на европейскую часть России,0
"Вот Лена коза.
Одним сообщением настроение испортила:(",2
@MYDEARFCKINGJIM забанено за эротику,2
"иногда я с ужасом представляю, как буду водить машину
а потом страшно становится от того, что я буду возить еще кого-то
🙃",2
"RT @Popovich1909: Наш любимый 44 магаз сгорел : (
С Новым Годом.",2
@nampuom_ @Pooh72Rus Делимся инсайдом только среди своих,0
Молдавский парламент откажется от пластиковых бутылок https://t.co/SfCSoAec9Y https://t.co/gzs6prrVkm,0
А вот возьмем и не будем пить,0
"@apelcin_art @pashachap @westholistic Скиньте картинку, а мы скажем, красиво или очень красиво",0
"Я играла за гейшу, и мне такой токсичный дикарь попался, о боже..
Мне лень писать все заново, поэтому в реплаи кину скрины сообщений с вк
-&gt;",2
@ffuuuuuuuuuuuu1 понимаю.,0
@arkashaseverny Не боись все за Путина или за Рой,0
@vesti_news @tvrussia1 Зулейха ссыт в глаза,2
Чего бля? Что за хуйня?,2
"RT @palnom6: Иногда я даже просыпаюсь пораньше, чтоб подольше ничего не делать… Лень – мое призвание(",2
@Zer_gU_ssr Бывает...,0
@lena_step1 Не любишь ее? А я люблю),1
"@uchiha_mirra Дааа, обожаю🤤",1
@Tru_Fanova хочу побыть слабой и поныть((( и это бесит,2
"@winniwish я верю, что ее просто так и не построили из-за коррупции и православных сектантов. Поэтому я ебаный сквиб :(",2
@lovinskiii Художники и художников зато видят,0
Аха мне оказывается в 3 классе кто то нравился:Dахах бляяя,1
"RT @winjoswinz: рассейская политика, млин, как полянка над топью: под кого не копни- всюду безда дермища (( какой вменяемый человек полезет…",2
"@vits2014 Эээ, как бы мы сами себя вытащили. И за «блага» мы как бы платим бабло, а не сидим на социале.",0
Собираюсь к бабули . Давно у нее не была . А потом на работу:((,2
RT @sajebakusyp: Хочешь быть счастливым пей весь день крайзи колу а ночью бегай в туале( счастье полные штан http://t.co/9RvqgVK6s5,2
фанкук не может открыть дверь,0
@makeitdalia диэнэй?? то время плюс минус,0
"@mallj_jk 🗿 русская музыка тоже ненормально (я в шутку, но как бы, говорить что музыка другого языка это ненормально, это ненормально)",2
@LonelySparrrow Лол.. первого сентября разве учились? Выходной же был? Или я что-то путаю?,0
"@Mme_Crane наверное я не понял твоего юмора, но моя точка зрения остается неизменной)",1
@Golovach_AA Белорусский боевик с Украины! Я твой дом режим шаталъ,2
"@ElinaAli28 @SvobodaRadio И конечно же, сейчас мы увидим пруфы.",0
"1-комн., Новокузнецк, р-н Центральный, 10000руб. https://t.co/Pc7ZYngkyG",0
"К черту отношения! 
Так в последнее время хочется как раньше посидеть с девочками..",2
@Jonatha41678303 за что ты так с нами?,2
@choco__funky я тут впервые послухала последние альбомы тэмина и они ваще ебашат даж круче заглавок,1
"@uprav_dom Блдь, сволочи, я 4 часа так просмотрел https://t.co/aaSZxwb39c",2
"@ananasbisquit пошто так грустно то, ааа..",2
Как маркетологу не переборщить с креативом — бесплатное обучение и видеоуроки: https://t.co/iml9miiukj,0
А что если хэдканоны Майлза и Десятого Доктора......,0
@HYLTBST @BANSHIHEK возможно,0
рандомы в амонг ас доведут до филологического шока даже не филолога,0
"Хочу спать, эта вечная проблема! Свой выходной жалко тратить на сон,приходится кунять на работе(((",2
"@Miruim_ 
В общем, Хелен, буду краток: я тебя люблю и очень сильно. Все это - лишь малая часть из того, что мы помним, you know)",1
ФСБ задержала СТАРШЕГО СЛЕДОВАТЕЛЯ на взятке оперативная съёмка https://t.co/WInvfAd57N через @YouTube,2
RT @klyushina_yulya: Сегодня наши родители на концерте  @AlexChumakoff в Воронеже:) Приятного вам @Alfgala и @nata_klyushina:) http://t.co/…,1
@xing4enlovesyou (да простит меня сичэнь) да поел,0
твою губы рано утром для меня как карамель🍭,1
"Ну Олжас для меня всегда будет особенным. Алмата, обычно за 10 часов надоедает. и я ною, что хочу домой. а тут вдруг буду жить там)",1
"@lincapaldi ну я уже понял, реально людям нравятся смотреть на то, как человек ест на камеру?🗿",0
RT @VarvarkaVp: @NatClapton ахаха праздновать грусть)) это наверно очень эффективно ,1
@Romannoff7811 Понятно!,0
"Я не хочу доставать тот шумный вентилятор, чтобы опять охлаждать харды. :(",2
@_YoNg_PrInCeSs_ Я тоже не пошла ибо так же подумала как ты))),0
@_qwanglix_ Вот эти два пацанчика https://t.co/EcPnaLvhvD,0
Чувствую теперь себя говном ✌️😙,2
"Я всегда всю личную жизнь откладывала на потом, но и подумать не могла, что это, потом, может не наступить!((",2
Резка дерева бумажным диском https://t.co/7MVpltkYpK через @YouTube,0
@AN_808080 @leon_elk @russiaspeaks А продавца инфы отпустить Он ведь просто журналист)),0
Ну и ляпнул канешн гг https://t.co/Jeq5AtRAqY,0
"От шопинга всегда двойственные эмоции)хорошие,потому что новые наряды и плохие,потому что потрачена куча денег,а в пакете всего два платья!",1
я потеряю доверия к люлям,2
@eso4600 Но в наличии нет https://t.co/n8VdmFxrqw,0
@craazyyymofo как это не пиши? напишу. не хочу чтобы общение наше пропадало(,2
"Скоро новый год...но настроения праздника нет,значит это будет обычный день и видимо мечты и желания не сбудутся((",2
"""Ты и ненакрашенная заебись. Это знаешь, как некоторые любят оригинал персонажей, без скинов"" как самый странный комплимент моей жизни.",1
"@ShirokinSeva @navalny На хой он тут нужен , пусть в Ландон едет ...",2
"@btsmylifeu Нечего страшного, отдыхай, ты активно стримила и писала твиты, тебе положен отдых💜💜💜",1
@tvoi_ramen_ чё они опять выкинули..,2
"@cskmvlr я знала. ну типа каждый год мы определяем эту хуйню в магазинах, ибо мама только сладкий хочет, водянистые ей не нужны.",2
"@antifreezenko @Ibragei хм, а ведь великолепный способ расстаться с девушкой) ""да, дорогая, это самое безопасное место на площадке""",1
"У подъезда скорая. Говорят, кто-то умер. 
Надеюсь, это не я...",2
@mamocchun Белый желтый серый 👁👁,0
New post: У Руперта Гринта родился первенец https://t.co/bJ8rRrulFA,1
"@SCH1Z0PHR3N1A ... сказали, что у неё МК для совсем нулевых разработчиков и они не рекомендуют идти :(",2
"@ShadowsWhite не, лично я предпочитаю надеяться до конца). но истерики, думаю, меня бы раздражали)",1
"Какой ресурс, такие и эксперДы 🤣 https://t.co/DzIIRdTOmi",2
"Я все понимаю, банчан и уджин это хорошо,но....а можно мне моего мальчика на ручки 🤲🏻 пж 🥺🤙🏻",1
"Есть только один вопрос к сериалу Тест на беременность . Что со звуком , боже мой https://t.co/vNdnsf1V69",2
"Выкуп,демонтаж,Ресторанное оборудование пекарня ка, цена ₽550000, г.о. Мытищи https://t.co/re3VUfz81L https://t.co/C2jIC5DmUB",0
@contosgaysbr таким хуем только кобылу ебать!!!,2
"Хелену опять не наградили((( мдааа, куда им понять-то
она хоть пришла?? кто смотрел церемонию, вы зря не спали или как?",2
"@Kiselimba Дал же Бог красивые пальцы!

*с удручением смотрит на свои короткие сардельки*",2
"RT @ozigybix: решил поразвлекать себя — вручную перетащить /Applications на медиа раздел — накосячил( оська жива, софта нет, ща буду чи",2
"бренд-менеджер в ОАО ""Криница"" уехала в литву по политическим причинам....",0
Пиздец какая же я голодная а жрать дома вообще нечего,2
Достижение не плакать один день получено,1
@FlyingBattery_ опоздал я автобус ((((((((((((((,2
"@nuledinits Ето флешмоб, надо заполнить шкалы, только про себя, и прикрепить картинки, которые тоже про тебя (если я правильно поняла)",0
"@TashiruyaMeiji, http://t.co/RQAMKQ6LUd
вот.
надеюсь, скоротаешь время не так уныло :(",2
"@Zhannin123 🤣👉
(отсмеявшись) Да, конечно, не переживай, это всего лишь глупая пародия на гороскоп... 
(пссссс)
🤣",1
"Да, пожалуйста, отвечай https://t.co/c9f75MGZTj",0
@ulturun да конечно я нихуя смотрю не понимаю,2
@nesanechka я тя любила пока ты меня не софтблокнула на старом акке и потом я типа была 😡 но еще потом все равно стала 😍,2
