Text,Class
Как ремонтируют тягачи и полуприцепы: о работе грузового сервиса / https://t.co/s4tZhyBQia,0
KLM частично возобновляет полеты в Европе https://t.co/XbEgRh1aCC via @CFTS_UA,0
"#Спорт_это_жызнь( особенно по числу шагов в дни, когда на улицу не выбиралась, там видно) https://t.co/BNoeP3Qvtj",0
"В Китае от коронавируса умерли уже 106 человек, заболели более 4,5 тысячи https://t.co/UyJS7lY61L",2
"поймала себя на мысли, что уже сто лет не пила хорошего, вкусного ЧЁРНОГО чая)",1
@badamschina на помнила бы принести уже лак!!кстати еще две недели забываю дома работы по сря(,2
"@OrtoDogge Ну по матчасти любое внимание с интимным подтекстом - харасмент, и привет.",0
"@di_lettan_te это кстати та которая оскорбляла ЕХО, БТС, НСТ🤡👍🏻
ну как тут не любить см🤡🤡🤡🤡",0
"@dirvuk я не удивлюсь, если ты напишешь им жалобу, что тебе смс не пришло)",1
Я СДОХНУ НО СДЕЛАЮ ТАКОЕ СО ВСЕМИ МЕМБЕРАМИ КОТОРЫХ ЗНАЮ,2
"RT @fedorovayilya: в среду очередная крутая ночь, а я как всегда, болею:(",2
а еще у меня болит горло. ну класс,2
"@nikkoscemo Стало интересно теперь, кто есть кто)",1
@dimsmirnov175 дед опять засядет в бункере,2
Это я сейчас 🙃 https://t.co/yAZgkGCqJz,1
@censor_net Люди вынесут их от туда.,0
@orange303 Амой тональник никто не покупает ((,2
@geelemonway мда чет странное,0
@_sovestinet_ Но она же не русская,0
"@Avenrag Что... за хуйня.... он адекватный, нет?😂",2
@skzpinkluvbot ПОЖАЛУЙСТА АААА НЕ ПЛАЧЬ СОЛНЦЕЕЕЕ😭😭😭😭💔,2
"@xy_krasnodon Ты долбоеб, который пытается переписать историю.",2
@masinto Што,0
@swihR3A8sFATl5F млить...!!!,2
@sataninskiuhleb Ого,0
Новогодние цены на аренду музыкального и светового оборудования! Корпоративы не за горами! Позаботьтесь заранее ;-),1
Надеяться на государство в условиях эпидемии опасно. Интервью RTVI - https://t.co/9dqTlVGFDb https://t.co/uQBoL2XrnI,2
@caeriie ВОЗЬМИТЕ МЕНЯ К СЕБЕ В КОМПАНИЮ,1
"уйдёт тот содится в центре круга...друг отжёг...))) говортт ""малые вы ближе все садитесь http://t.co/VAZXNLE7CZ",1
"@vicesam я знаю что это ремеди, но со стороны выглядит пиздец скучно, примерно как бейонд (",2
"Хочу обратно свои длинные волосы :(
Не солому после моих экспериментов, а чудесные локоны, которые были до них :(",2
@kosa19791979 @KkkLeno4 У нас графьев в 17мотменили. Пролетариат тоже хочит,0
"Я владею магией. Да мне Хогвартса не надо, ребят :)",1
Просто песня хорошая...😊https://t.co/3NuJ3oZeAw,1
когда в ленте все внезапно рипаются мне кажется что вы всей толпой ушли тусить без меня(((,2
"@SUPPORT_C_MAPCA У меня есть тикток который я сняла для пидружки ✌🏻
Я пришел тебя нема пидманула пидвела https://t.co/TS7XaZc59D",1
"Когда я пишу текст, я могу сказать словa kid, fuck, baby много раз. А вот завуалировать что-то ценное выходит не часто. :( help me Kurt.",2
"Купить крем от варикозного расширения вен варикоза со скидкой
===&gt; https://t.co/K9iawbph45 https://t.co/S9OFYBAgAB",0
Приходи и веселись со мной в #BIGOLIVE .https://t.co/oeUF9EB46E,1
@VarenieT @great_knee разный вкус в зависимости от группы крови и резус фактора или вообще у каждого своя уникальная кровь на вкус?,0
В феврале в Челябу ехать на областную олимпиаду по технологии :( ну капееец,2
"Подруга нашла у себя в доме литровый Джек Дэниэлс. Сижу, реву от счастья за нее и от того, что НЕ МОЙ (((((",2
"@juliegagi Как та её вообще заметила, если не замечала, все это за своим ебырем",2
жуков надо было оставить на сладенькое :(,2
@cuggxa Мы так и делаем. Когда сами видим.,0
@beriFM Завтра денег попросит одолжить,0
@frol_krapivin Невозможно жить в обществе и не зависеть от него,0
"Збс, мама сказала, чтобы я много не разговаривала, так быстрее заживет) а завтра семинары, я рада)",1
Три сезона дарка к сожалению не сделали меня готовой к тенету,2
Муд https://t.co/v4jMOKiMOq,0
Не угробить желудок: какие продукты нельзя есть в одном блюде https://t.co/LdDGVdRSJL via @Лиманская сторона,0
Быгыгы...авангард продает за рубль роутеры о_О Правда он длинк и я боюсь к нему прикасаться о_О,2
Kar — снег. Kara — черный. Karar — решение. Karı — жена. Kararmak — темнеть. Люблю турецкий. :),1
"@akai_no_sinchan эээ....
небось, ино-ущемленцы поблочили хд",2
"@FUcK_U_BiCh_ Либо в 8, либо в 10 в ВК.",0
@jiminaaaaaaaaa_ ужас я добавлю этот реплай в свой тред,2
"@afroditalovebts Согласна
бтс буквально внесли в экономику Южной Кореи больше, чем их авиакомпания",0
"RT @Anasteisha_50: Дома очень опасно, дома со всех сторон подстерегает еда :DD",1
"@DToYbRnEbC9g85n Так пусть решить вопрос Арцаха ,азербайджанские войска и наёмники в 5 километрах от Шуши..он то знает как решить .",2
"@dimsmirnov175 Я считаю , что надо как в Швеции !",0
"@yunhoough а я угрожаю откусить печень, насть все нормально 🤝",2
@MAD_As_A_Cherry Ну по фото кайфово),1
@yanetancuyu не пробовала но звучит интересно,1
@andy_andy____ Это вообще было бы СУПЕР!),1
боже думала никогда больше не вернусь в свой универ и вот я снова здесь потому что нужно для подружки сдать все документы для защиты диплома,2
"любишь играть, хорошо я приму твои правила ))
сыграем с тобой в одну игру, посмотрим как на долго она затянется)",1
Походу кто-то не участвует в спектакле:( вот досада,2
@kommersant Это точно.,0
Хорошая девушка это не только большие сиськи и длинные ноги! Можно быть хорошей по-другому!,1
@polyn_rs Ееей кто-то оценил мой уровень шутеек х),1
"@aavst Когда тебя уже, пидрила подпутинская, траванут ?",2
дадада)))И вообще ей до Элинки как пешком до луны!!!А самсонов однообразное камерное ....,1
@Archi_chan_88 Ого мне удаляли один нижний скоро ещё один будут,0
@zweiteiliger Понял :),1
И кто же это🤣🤣🤣 https://t.co/mllErj2AzG,1
Знайте я вижу ВСЕ........,0
поправляйся!!! надеюсь твое плечо больше не будет беспокоить тебя #GetWellSoonYoongi,1
ОБНОВЛЕНИЕ ВОЗНЕСЕНИЯ: Коллективное сознание должно измениться - 19 Ноября 2020 - Светлый мир энергии https://t.co/x6df7nZhcC,0
"#СвободуЮлииЦветковой #ЯМыЮлияЦветкова 

поможем юле!!!!! https://t.co/Rb7LDcZZhX",2
@Gingerbre_add а ну круто,1
доброе утро блять https://t.co/JDm69mgvew,2
@metogaan алин помой пж посуду,0
"Ну, раз пошла такая пьянка, https://t.co/D4iOmIzhYa",0
@ctc в ожидании💃,0
Госдолг США — один из самых популярных мифов https://t.co/gjo3v0qIUV,0
Почти 4 утра. Почему я такой дебил и не могу восстановить режим а,2
"Смотрю видео Майкла Щура и смеюсь так, как еще никогда не смеялась )))",1
"@disfairytale из-за школы? :(
нормально. ужасно сильно хочется спать DD:",2
шутки шутками а я сейчас реально от фена чуть контки не отпросила какого хуя,2
"Ходят слухи что если стримить новый клип мамаму то найдёшь под подушкой 100к долларов 🥺🥺🥺

https://t.co/UGzS86TBG9",1
В США испытание Россией «Владимира Мономаха» назвали превью конца цивилизации https://t.co/tr8f9SOXcq,0
"Объекты торговли и сферы услуг во Владимирской области будут закрыты до 30 апреля   
https://t.co/hjh9UJm8lv https://t.co/0JZbB41HVJ",0
@wild_cat_Vasily Каждый вечер. Сказки Сутеева.,0
@ave2me я несколько месяцев назад погуглила квартиры теперь везде реклама новостроек (особенно в тиктоке и в метро),0
"эм 👉🏻👈🏻 это мой первый твит 👉🏻👈🏻 так что первым делом я бы хотела сказать кое-что 👉🏻👈🏻 очень важное 👉🏻👈🏻 

чон джехен го встречаться",0
Удаление ржавчины с лестницы на корабле https://t.co/sG0fomSSov,0
"@BriTrohi @juliegagi хз, но испытываю сильный респект к ней за две баклажки воды в одной руке",1
"блять, уже завтра мы должны были начать репетиции, но барабанщик себе шота сломал",2
@youniverseB блять геля иди смотри лучше псов,2
Ну почему не похож( его лицо из святого дерьма создано?,2
"@EGCOMINGSOON @qwellatiny А, спасибо, я тупая просто",2
@Anatoliy531 @ru_rbc Зачем усугублять ситуацию?Мы просто наблюдаем процесс перехода на следующий технологический уклад модернизируя ушедший(,2
"RT @xenia_sobchak: Ну реально.эти наши суперкрутые сериалы  как группа ""Технология"":))для тех,кто не слышал про Depeche Mode",1
@TwT25916511 @tabletkanoshpa всм чего как почему белка ничо не сказала ок,0
"@neskromnayaa только она мне хотела 3 в полугодии ставить, но смилостивилась. Но ругалась здорово(",2
"@otvaali дома? сама? а я наверное в салон пойду,а то я пыталась ручками тянуть,и карандашами,было очень больно(",2
"Хочу выложить красивую фотку в инст, а новых красивых фоток неть

И прежняя самооценка вроде «какая же я охуенная» летит к чертям",2
"@KaplenkoMx @lyasheva Нет, у меня немного другая тематика тредов)",0
@raspberriesy Аналогично,0
@pleasenoorfcuk или просто умру,2
"@death_is_invtbl @KevinRothrock Можно примерно вычислить период полураспада ""либерального"" СМИ",0
@ColdCola81 уууу моя девочка,0
@PONYOB0Y ужас,2
"Мой Папа не только футболист-судья, но и игрок с хоккейным прошлым! Я горжусь им;)",1
@zerana_stay Красивааа,1
@xxfortears Чудесный тред!! Люблю этого мальчика всей душой 🤧,1
"Вынесла котенка на улицу в снегу повалять,бедолага был напуган:D http://t.co/f7HbfWe38A",1
я ХОРНИ а еще я теперь не знаю на кого копить: на него или анну........,0
@20SELM0 ДА,0
:) @Roboshayka Какие похожие моськи)Старательно крутит педали и с годами это не меняется! БЕСЦЕНЕН!) #RobertPattinson http://t.co/eLCva7tkBj,1
@karoshach не понимаю о чем ты 😔😔,0
"@AndreykoPhoto а они могут еще с разных номеров звонить! Мне такую засаду устраивали, правда не рагруп!((((",2
"@unicorn_evil @inafish ты с сарказмом? Типа ""ты ваше здорова?да кто тебя бьет?"" :D",1
@rom_baba А Я,0
В этом году начнется ремонт единственной федеральной трассы Камчатки,0
взираю я на суету сует,0
"никто:
абсолютно никто:
настя ирина саша оля в первый день моего реста у меня в лс в вк:

  https://t.co/1uE5ZRHHqj",0
"@TheCupOfRage ну я тебя жду. приезжай, ты сам дома сидишь и не выходишь(( ещё я гаденыш.",2
День удался https://t.co/UtQTgRIMZx,1
@DanilkaraDanil @lePidoor Так можно убить иммунитет. Береги себя,2
RT @Caroline_Tigra: @BOBA_KOT Правильно лишь то что ДР в январе :DDD Но все равно спасибо)),1
В Грузии коронавирусом заразились еще 824 человека https://t.co/GRF5wr8u0h,2
@wild_cat_Vasily Петух у деда был такой.,0
@probudnist @klitorsklintonI Достаточно сурово!👍👍👍,0
"@cornelius_saint @almost_bergman Ну да, ну да😂😂😂😂😂😂 только вояк скакуасских пинка и под жопу выкинули)))",2
Демонстрирую части тела.))) #pattaya #beach @ военный пляж на базе войск тайваня http://t.co/GmxijWAP5H,1
хотите попробовать чай с ароматом мыла??? приезжайте ко мне в гости))),1
"ИПАТЬ, СЕГОДНЯ ГОСТИ ПРИДУТ :С ОПЯТЬ НАДО ЖРАТЬ ГОТОВИТЬ(((",2
"@tupoye_chmo о, приколдесы
нам только сегодня бумажки для подписи дали
чтоб эти тесты сдавать",0
слягу ли я с гастритом к концу лета,2
@bbhsun_ что это,0
"@evafreewoman незнаю, там просто напросто нечего мне сохранять, есть закладки. 

А поговорить сам с собой я и так могу",2
@Annaslav @PostRussia @SurkovRussia О! И молдавские хохлы... туда же! ),1
"RT @ArturSita: В результате поиска истины, ум приходит к непониманию, к полному непониманию - это свобода  )))",1
"@___kolobok___ @olga_pleteneva Не умничай, тебе это не идёт 😉😂",2
@belyafnbr @gd1anna по факту это ее твиттер и она может делать в нем все что захочет,0
И вчера тоже хорошо было,1
@UUCGCtkWcXPuzji А у тебя есть?👀,0
Объявление на @Avito https://t.co/M2etpej8AX,0
Хмм интересно с какими студентами мы будем болтать и чаепитие устраивать...ахахах прикол если придут Богдан и Сахар :D,1
Налоговая только ради этого вернула мне 13%,0
"@eto_prekrasno Не правильно делает. Молоко, масло и мед и горлышко не болит)",1
И конечно же он написывает танюше...бл....ножом по сердцу....все равно я оад его видеть...какая же прелесть!!!,1
@nuipizdec надо встретиться,0
@Durevestnik Держись! 👍,1
Из коллекции «ОПОЗИЦИЯ» https://t.co/ZjjZIPB1Wa,0
"завтра в Селидовкую больницу
хочу,уже быстрей
пусть уже посмотрят мою челюсть
заебала щелкать
уже пол года как!(",2
"@bookierating Вот если бы в МЮ то да, а так фуфло",2
"Сегодня день этой... как ее... А! Конституции, во! Той самой, которую никто не читал, ни власть, ни народ! )) С праздником, ёпта!",1
@somsok5412 а пакетик чего? Грудка куриная это у них щас диета после расстройства желудка.  Они ж обожрались Шебой и кормом))),1
какого хуя у меня руки немеют э хватит а,2
"вроде и охеренный день....но бля стоило было под вечер увидеть его и сразу воспоминания..
и пропало настроение...(((
настроение в жопу.(",2
"@gubarenko да, я знаю. Знаю, что косячу, но памяти как написать правильно нехватает ;( всеми силами пытаюсь подтянуть язык пока тут",2
"@Bar_maley Элвис? Метросексуал штоле? Ойбля, куда мы катимся...",2
"И да, очень надеюсь, что Кокорина весной в Спартаке не будет. Нужно было его отдать Шамилю в качестве неустойки и добавить сверху пиздюлями.",2
От имени Первого Ордена а так же Галактической Республики и Империи заявляю: кайлакс из риал https://t.co/DAOV0hSo9G,0
"Да и сегодня в школе мне все подняли настроение,не замечая даже этого! ОБЖ было огоооооонь!! Давно так не смеялись)",1
@yyonndt Это..не совсем удобно).,2
@arsmyanimeson кристи вошел в чат как говорится,0
@midhowl понимаю :з,0
"Здох Нельсон Мандела, надеюсь что эту обезьяну сейчас в аду жарят черти на суку! Тысячи толерантных терпил  всего мира горюют сегодня. мир)",1
"@SuicideKimTae Уже еду, говори адрес",0
@at_mdnght @mil_coach Аминь,0
мне приглючился чей-то крик и я чуть не грохнулась пока шла.,2
Мой сменщик https://t.co/cbQVwruDpj,0
@banana__stitch Это классно что у тебя есть эти люди,1
"«Слушай страна, говорит Ленинград» https://t.co/AElbcXnCSL",0
"RT @eegolka: -Привет, не подскажешь задание по английскому?
-Окей... номер 2
-А какая страница?
-Я подсказал, дальше сам угадывай))))0",1
"девочки, а можно, пожалуйста, поскидывать тупых подкатов?👉👈🥺",1
"@kemlivaja @kakawajazz чото кажется, в моём случае женин вариант вернее сработает. а то Д. меня бить и привязывать к стулу отказывается(",2
"@v_tretyakov @izvestia_ru Да уж, наши руки чистые.",0
Мама уже чуть ли в больницу меня не ложит)Паника-паника)),1
Так много не нужных людей в он-лайне...а нужных фиг дождёшся((,2
карьерная лестница сексо,0
Локальный торрент-трекер снова лежит. Напрягает уже =(,2
"@sadyreva1 ахахахаха, меня вчера чуть на асфальт грязный не уронили)))",1
@_baby_mot_ @nayeonmygirl Обоже ами у меня просто отец овен,0
никогда не было и вот тебе на,0
@ann_by Попробовал бы отвечать...,0
@GhostQueen4 СУКА В СМЫСЛЕ КОКОСОВЫЙ,2
@SenJohnMcCain @x_peacelove_x зашкваренные. В этой фотографии вся суть наших оппозиций =(,2
"не то чтобы это плохо но просто я еду к маме хочу ее увидеть очень, а тут на нахуй сиди дома одна",2
и щас тут будет 0 рп,0
"16 дней не был на улице, а завтра на работу =(
Ставь ретвит если  хочешь сидеть дома и нихуя не делать",2
@taexchs @xbvbyifly ладно не спорьте я сука,2
@richiii_moon а его https://t.co/rpIzzdiRnJ,0
кароче я снова встала за полдень,0
@Alecs50658443 Про придурков натуралов которые ведут себя как геи вы просто описали всю мужскую половину нашего класса. Смешанные чувства.,2
"Вообще квнщикам на сцене нельзя смеяться, но сегодня было исключение))",1
в моей ленте инст█грам до сих пор ничего не запостили после этого... https://t.co/ykSNJlxkhi,2
Я успокоилась https://t.co/7IPYrKZVca,1
"RT @Lenoo_Ok: #TheVampireDiaries Первое правило настоящей жизни...делай вещи, которых ты боишься больше всего http://t.co/MwAupUHjfl",2
Нашел охуенное приложение для онлайн тв! Там несколько футбольных каналов и вообще дохрена остальных. Вот с телепрограммой на все это беда(,2
«Всемирная организация здравоохранения : #карантинвбеларусь» - Подпишите петицию! https://t.co/04XxmdUxbI через @changeorgrus,0
@deputat_LIS результат реформы образования (,2
"Я конечно не Техён, но ты тоже не Зендея",2
@raspizdyulina Это чой та?,0
"я боюсь идти в больницу (( врачи всегда мне запрещали заниматься ( а тут еще и колено, мне хана !:(",2
RT @Sail_or_Moon: Посмотрела Путь лидера. Эмоции зашкаливают),1
@kirlirl Я ИМЕЮ ВВИДУ НЕ ТО ЧТО ТЫ УМРЕШЬ!! А ТО ЧТО КАМБЕК В ТВОЁ ДР БУДЕТ!!😡😡,2
"@Olyushka7677 Значит, уже ворованный. А говорите о честности.",2
@pindik_twt так,0
@abernathyblyat когда читала тоже про тебя подумала,0
"@catthetamedshr1 Да сейчас вообще непонятно, кто во что и как играет. :)",0
"Проснулся - потянулся.
#nara #shikamaru #naruto https://t.co/RCpQCNW4GH",0
@saiiilor_mooon ты прелесть :( 💚,1
@hochynoski Ооо я знаю какой,0
"Возле меня в троллейбусе спит тип, да так, что слюна на джинсы капает)",1
"@katedudnichenko думаю да)) короткая стрижка, все в татуировках шикарных и грубый голос :З",1
Почему в райском Крыму русский бизнес попадает в бюрократический ад https://t.co/BEs830khN1 #крым #россия с помощью @onlinekpru,2
Только что опубликовано фото https://t.co/eAWr2Y4PBc,0
"@Sofkanovikova а то как раньше, общаешься общаешься, думаешь, что все нормально, а на самом деле нож в спине то торчит)",1
Шикарные песни любимые артисты https://t.co/ZYfLzzffwt,1
@meduza_alan Зачем если можно быть лесбиянкой,0
"RT @prisonero_O: Тут должна быть шутка,про ""не все потеряно"". Но это лишнее.Просто знайте,что никто не рожден звездой http://t.co/YmZt6evxKu",2
"@volkova__v @bouvierrussia Он, прочитал, но, видимо, не хочет, чтобы ты приехала.",2
"@julia71903850 Дикая и страстная, как заяц",1
"Я ЗАКАЖУ
ЗАКАЖУ ТЕБЕ
ГЕТРЫ",0
"@exi_non но знаешь, если понадобится, меня можешь хватать и мне высказываться, нет нерешаемой проблемы",0
@MoryachokLove 💙Хорошо-хорошо!💙🥺,1
"RT @MCockrem: Ну почему так всегда?? Он долго бегал за мной,но я не обращала внимания...а теперь наоборот(",2
@shoshkina_a Я хочу в колледж уже😩,2
"@VaLeryshka_aeee Я патриот своей страны и никогда в ней не сомневался, то что она галимая))ахах",1
Как быстро выплеснуть свой негатив без последствий? Я не могу уже все это говно держать в себе,2
"RT @Yeahlizova: В общем, друзья, просто желаю всем теплоты, добра, и самых светлых и искренних чувств. Этого так не хватает..) http://t.co/…",1
Богиня какая же она прекрасная https://t.co/PZZuQoATXJ,1
Возможно расстрою:( Цена котят американского керла с родословной варьируется от 500 у.е. до 4000 у.е.,2
@captain_vant Капитан ❤️💙,0
"@myrevolutionrus С хулиганами, осуждёнными может, с народом - нет.",0
RT @CIO_Optimal: Прошу RT !!! Результат одной из амнистий!!! Ранее судимый мошенник Барановский В. В. http://t.co/yxkQEDyDw8 http://t.co/I0…,2
"муж долго думал, что взять с собой почитать в туалет. в итоге взял мой каталог женской одежды от магазина bonprix :D",1
@dinosaurgrgrgr ну я знаю,0
Учитывая сколько женщин умирают от родов это буквально русская рулетка. Оно вам надо??,2
как же я люблю титьки  https://t.co/C2M8rMDFyc,1
#Прогноз возможных #ЧС на 16 мая 2020 года https://t.co/UnXdhI0buG https://t.co/FWELFBSYVd,0
В Дюссельдорфе 0 градусов как в Нижнем минус 25((((,2
"@kisel_hiler Ничего страшного, 16🥰",1
@SatanHwang да,0
"@6JtC2BDVfN9OD1O Осторожней,котов надо беречь😁",1
"Сегодня мне приснилось, что меня Танос расщепил щелчком",0
Опять не спала полночи. Снились кошмары. Потом тупо не могла уснуть. Утро провела в слезах. Охуенно чё.,2
@lisovsky1 @AlexVGorban @RomanAtri что тут странного?,0
"Хочу кинуть три фоточки, но не могу придумать подпись, которая бы на 100% отразила весь смысл моей тончайшей мысли и едкой шутки(((",2
"Запах ебаного табака, который забили сладкими духами, дегенераты блядские, я не могу дышать",2
"Это будет специфический НГ в объятии батареи, бутылки какого нить дерьма, и вк на всю ночь, я думаю это незабываемый НГ будет))))

ахахахаа)",1
@monsto13 @LjubovJung @Pravodumru @SkodInnA @lechiy13 @JutIgor @cnamepHaxep надо было на деньги играть - вот тогда азарт через край бьет :),1
❤️❤️❤️❤️❤️вся любовь,1
"Великолепно. 😌
https://t.co/6ih3LcJlrW",1
"RT @wolagasivelu: Танчики обновились. Патч, сцуко, весит 885 мегабайт! А я, блин, на edge сижу. :(",2
"Реакция болельщиков «Челси» на трансфер Виктора Мозеса в «Спартак»
https://t.co/3JlfjnCNf3",0
@nagolovubolnaya Ты че пацанок посмотреть решила?😂😂,1
"@kdsfrmystrd наверное)) оо удачи,я вот скоро гулять пойду)",1
"@glox_jb Думать о тех кому это понравится, думать как обрадуются те кто ждёт нового контента) и процесс сам запустится в голове",0
@OvvCheck у меня. ⚰️,0
@alex_bgm Так сенсационное расследование Миротворца же),0
RT @KorshunovaKsena: За последнее время пересмотрела множество лайвов  - Beyonce Богиня! J Lopez - :-///....мое мнение конечно.Посмотрим.,2
@Dimok_s вообще он говорил только про то что чуть не откинулся от метадона ) но чувак и гере он тоже сидел полюбас и на коксе,1
смотрю багровый пик и пытаюсь уложить в голове что вот это чарли ханнэм,0
"RT @mad_wiki: @MyChemicalWays 
Эта раньше стояла у меня)))
Классная) http://t.co/ggdBhD5fh0",1
@_tea_devil ДА)))))))),1
Класс.......спасибо за доставку  Galaxy Buds BTS в Украину....поиски папика отменятся https://t.co/iKmT7L397x,1
"А вот на автозаправочных станциях зря курить запретили))  http://t.co/5RonSM9nlS Как всегда, закон принят, но ни намека на исполнение))",1
"Когда жизнь даёт тебе сотни причин, чтобы плакать,покажи ей, что у тебя есть тысячи причин, чтобы улыбаться  )))",1
С днём рождения:) — спасибо с: http://t.co/UA0qNdKap7,1
"@ndrblknsk ОРУ
У меня там будет пара по истории, надеюсь, будем играть в Ассасин Крид",2
"@novaya_gazeta надеюсь, с ней все будет хорошо.",1
"«Богатый папа, бедный папа» Роберт Кийосаки",0
"=Очень срочно до 02.01.2020г.=
Дополнительный купон на скидку: 

GBXMNTFR02

https://t.co/Rh7Yf9j7Cj",0
"Жителям Дона пояснили, как соблюдать режим самоизоляции и что будет за его нарушение

https://t.co/OzyxTRv3WY https://t.co/A8yQgAOOmE",0
К оформлению подароков готова)) http://t.co/qjdy1VHCEA,1
А у вас тоже так всегда что начинаешь дорожить и любить лишь тогда когда понимаешь что потеряла на всегда....обидно=( ,2
СЧАСТЛИВ???? ДА У НЕГО ВСЯ ЖИЗНЬ ПЕРЕД ГЛАЗАМИ ПРОЛЕТЕЛА ВЫ https://t.co/JDYKMaBsrP,2
@mamocchun Белый желтый серый 👁👁,0
@_nalo4ka_ давай приеду,0
"И сосок торчит по всем правилам
И глаза томно смотрят вдаль
Сотни лайков уже поставили
Но в душе всё равно печаль",2
"В СевГУ прошел круглый стол по случаю Дня солидарности в борьбе с терроризмом
https://t.co/gRhxMl6LEQ https://t.co/jvx1TwAIQQ",0
@Spoontamer @hsltlpnh2010 Все твои видео это битье яйцами о вебку,2
"время привыкать к новому лэйауту на письменном столе, потому что принтер башой",0
@SivashDmitriy @anti_rubra Ага. Был деревянный стал говнянный.,2
"@uccellokas А кто это был
Я не поняла",0
"Посол Германии в США напомнила, с какой целью американские войска находятся в ФРГ https://t.co/0F3bkWiGYD",0
@hakaina808 я очень не хочу предавать менхо и такой каст в общем но блин зачем они в такое сниматься пошли((,2
@tw_moonchild КАК НОЧЬЮ СПАТЬ БЛЯТЬ,2
@seksiludi Вымя,0
Аутсорсинг в онлайн-школе: как делегировать в инфобизнесе https://t.co/mlZiPNXpsC,0
"Почему когда я плачу то там где скатились слёзы щиплет сильно? Прям сильно... Больно(
Там кажысь след...
Сейчас все щёки щиплют(",2
"Надела капюшон. Сказал, что я на чукчу похожа. Замечательный расклад!)",1
"ОМГ МАМА ДЕЛАЕТ ПЛЮШКИ, ВЕСЬ ДОМ ПАХНЕТ ПЛЮШКАМИ
ПЛЮЮЮШКИИИ",1
"@tasha77m Может, ВМГ посчитал, что Гайчу полезнее побольше тренироваться с основой, чем играть против молодняка Уфы? 🤷🏻‍♀️",0
От куда то катасонова снова в твиторе появилась...🙄,0
мне абсолютно все гадания и астрология говорит что я перееду в этом году:))),1
@WayV_official ПИЗДЕЦ ЭТО ПОЛНЫЙ ПИЗДЕЦ,2
только мы можем с сестрой сидеть и переписываться в вк:),1
"@SivashDmitriy @realpadonak да, придержал бы ты хозяйство, так, на всякий случай",2
@m_SayV Лейкоциты,0
"Мдаа, что же поделать в 0:50 ночи?:) конечно же, программы по обновлять!:) http://t.co/bvUw74rS1i",1
"Чуваки, никто не хочет в Новую Зеландию?? Хочу в страну Властелина колец..(",2
"@milana_kot7 я не против. там скучно( 4 часа втюхиваешь людям бумажки, которые они все равно выкинут",2
@aaduric Чудно,0
Всем привет) / Вижу вам игру ник то не провел. / Так что сейчас провести по быстрому?,1
"RT @underwaterov: “@ChistoLenta: Кто-то должен был это сделать. http://t.co/iwA0c93PTg” Пиздец, убит)))))",1
"@aunvva НЕПРАВДА ТВОЯ РУКА ОЧ КРАСИВАЯ НЕ НАДО МНЕ ТУТ
🥺",1
@yamikumoizu 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 ЭТО ОНА 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂,1
"А вот в обычной жизни на все эти салоны и т.д. - таааак жаба душит, что ничего и не хочется.
А вот со скидками уже приятно :)",1
думаю самое лучшее действие в игре https://t.co/bqlcMAzk5Q,1
"Меня послали нахер, люблю эту жизнь....🤔😓😥",2
"@dinosaurgrgrgr ПО ДЖАКУРАМАМ ЭТО ПАБЛИК НАРОЧАН, А МОЁ ЭТО ПРОСТО ПО ДЖАКУРАЮ 👉👈",0
"УРАААА!!!!!
У НАС ПОШЕЛ СНЕЕЕГ!!!!!
ПОЗДРАВЬТЕ МЕНЯяяяяЯяяя:D
Я так мечтал о снеге *______*",1
"Серпуховичей информируют об автоматическом продлении жилищных субсидий

https://t.co/BsjQMY95Vu",0
@myhobbyissuga но...добавились два участника и их сейчас действительно 23,0
"Вообще, я думала из операций у меня будут только пластические, но оказалось не только 😕",2
сука как с кровати встать то,2
"Долбаный ATI, чего же ты не работаешь нормально под новым ядром X (",2
RT @Katalkina: Зачем женщина в Сочи продала мне чачу? ((,2
"чем хуже день, тем больше тебе есть что написать в Твиттер

так уж вышло, что у всех в твиттере жизнь плохая 🤡",2
@Durevestnik От ржача могут и лёгкие задышать. Это вроде основная проблема,0
@dailyfreecoin Ок,0
"@the_lentach плодишь майдан у аборигенов, потом майдан приходит к тебе",2
я бесполезен и слишком труслив чтобы помочь кому-то,2
Думаю временно не буду писать сюда ничего,0
@useastory я типа наивно верю в право на личную неприкосновенность :(,2
"Подборка о том, как медиа используют женщин) http://t.co/djBCljZHRC",1
"@manya_sun_18 у неё будет сольник летом у нас? А то я зимой пока не собираюсь...
Спасибо))",1
"С Виталей, Вовой и Сережей сеголня проводили соц.опрос на фактории. Задавали по 11 вопросов о коррупции.  Поржали от души. :D",1
"Ссылаясь на лучшие времена! я всё ещё жду чехлы для iphone, @ruspostofficial спасибо за вашу работу! в следующий раз я закажу тухлые яйца!))",1
@codfo18 Привет.что там в Региной? Сисечная такая деваха)))),1
У меня болит кончик языка с непривычки произношения иностранных слов,2
@DorimemyAmino КАААААААААКК Я ТЕЕЕББЯЯЯЯ ПОНИМАААААЮ!!!,1
"- самка змеи сожрала самца, пожелавшего с ней спариться
- надеюсь, эта новость на сайте?
- эта новость не на сайте, но в наших сердцах...",2
@Emiko_44 @IG0RMAN если только ароматизированный. А вот обычный черный с сахаром только как донорский терплю :D,1
