Text,Class
я слишком поздно увидела этот твит😭😭😭😭 додумайте сами,0
@krasov_sv2015 Озолотиться можно если пойти продать),1
"@jean_loves_u Ничего, всё в порядке, ты не дурачок!!",1
@snow_f7 Горжусь моим ребёнком 😭💔,1
@kpru Ковид его забери и в Аду его задержи,0
@OlgaZyryanova11 Наконец-то достойный соперник,1
@croc_twt Неть😖,0
"@tsargradtv А твоя блядь порода, в печёнке 1/6 суши сидит..... Твари ебаные!!!!",0
"На самом деле, будь дедушка жив, моя жизнь была бы совершенно другой, и гораздо счастливее.",1
@BangChan_mommy БЛЯЯЯЯ,0
"Моя мама сказала, что у брез красивая мелодия,  ей понравилось 
Конечно, это же Ёнжде",1
Джастина лучшая девочка этой книги мой кумир,1
"зачем вам парень, если он не отвечает не каждый тик-ток после рабочего дня? https://t.co/zM8tP9VWMN",0
@xo_kattttt Ну любви не существует.......,0
Ахаха блять там походу лука нашего губернатора снял🤡👍🤡👍🤡👍🤡👍,1
@kkkrrv БОМБИЧЕСКАЯ БОМБА,1
ВАУ КАК КРАСИВО,1
Почему я чувствую себя идиоткой в этой ситуации?,0
@main_kitty_ тогда держись там 😳,1
@SobolLubov То есть до настоящего времени даже начать измерять свою жизнь у тебя не получилось?,0
блять,0
камбе дайске блять козерог ну какой водолей вы его вообще видели,0
@the_krivetika е б а н и,0
"ровно два года этому легендарному сонхва !! пожалуйста, раздави мне голову своими ляшками🥺🤲  https://t.co/UgvzIn7w70",0
ой да забей люди мусор,0
@misufoz че за,0
@vlamoikyesepen @241179taya Так и есть👍,1
"Как всё же далёк минтруд от труда.
https://t.co/pTho8LMHVL",0
собсна вот,1
@25ffkroPPP76VqN Зажизненная жизнь,1
"@Kalibry_228 Таня шнур фор флешка каким боком он блять к телефону хуйнёт
У НЕго и ТОТ КОНЕЦ И ДРУГОЙ ЖИРНЫЙ",0
А утро то действительно доброе❁︎ https://t.co/vS00xWD36b,1
"@Alyosha_vatobot @alexander_vt Зачем, наезжать на своего?Его внешний вид,это его личное дело.",0
Правда так красиво получилось я не могу,1
Если нет я могу и заебашить но он будет сомнительный,0
@Prosto__Li Для таких твитов и стоит выходить замуж,1
"А мне бармен, похоже, налил содовой, на вкус фуфлыжно",0
сегодня на биологии истерично начала ржать хотя хотелось лишь плакать,0
@weinreisHjk мы тоже не хотим,0
"@0_Iren_0 Пиздец мне так жаль её... это ужасно, боже",0
"@m_rrrgan нет)
оно само получилось",1
Эта семья сильнее любого человека. Они справятся. Мы будем рядом.,1
"прячусь от грозы под одеялом, сейчас сдохну потому что боюсь, а гремит буквально каждые секунд 30 прям над головой............",0
Хочу завтра купить куриные сердечки и приготовить 🤤,1
"@alyonational Верю
Мне искренне жаль за сложившуюся ситуацию, но всё жду, когда этот мой период пройдёт",1
"@Alexandr_161_ Сука, еще и карту платиновую нахаляву выдали!!! Тьфу!!!",0
Он кстати родился в год зайца,1
"@Molchan_OFF В индии объедался каждый день ананасами, а потом через какое-то время стал от жутких болей страдать",0
в смысле кузяев не подписывал контракт с локо вы мне тут это самое нахуй не надо всего вот этого первое слово дороже второго ниче не знаю,0
мне не о чем переживать атестат всё равно не отдадут,0
@binta_tw @laaadieeess Я СЕЙЧАС ПОМРУ,0
Псалтырь Валаамского монастыря слушать онлайн Полная Псалтирь https://t.co/sURBqz0jPH с помощью @YouTube,1
если смотреть на федора басманова то можно понять что сКоРмНоСтЬ нЕ уКрАшаЕт нихуя,0
"@your_mangi за годфри конечно отдельное спасибо
и в целом да согласен",1
@akhuyetchilzon Дурында это Аня...,0
от дашиной щёчки пахнет клубникой,1
увуууу минхо такой бубуня оалооаоо 😭💞💞💓🤧💕💖 https://t.co/pdaR1tQcyz,1
@Lysistrata_by ЛицеМерные бляди!,0
"В смысле экзамен? А чё так внезапно? Аллооо, о таком предупреждать заранее надо",0
"@rykov Похоже, что толковый мужик.",1
"@mona_grin Был я в телеге у него,говнопоэт.",0
маффин серьёзно думает что если она нападет на меня и исцарапает руку то уйдет безнаказанной,0
@soobinniebaby ладно мне нравится,1
"@_lavellie_ ДОРОГАЯ, Я ТЕБЯ ТАК ЛЮБЛЮ. 💜💜💜",1
@fucking_pelmen ОЙ МЕНЯ ПЕРЕЕБАЛО,0
"@Maoyuri_ Рад был помочь! 💙 Выздоравливайте скорее и держите меня в курсе, если что.",1
"@MarishkaRishka Я только зааа
Время?",1
"@pinochet1972 Бл.. ть, дура дурой . Возомнила о себе черте что. Одним словом, мишура.",0
@like_nanoo Сукааа я как всегда проспала такую тусовку,0
"@nexochunichego пропила такой же курс как у тебя, чувствую этот твит на всех уровнях %)))",1
"Что ни человек, то моя эротическая мечта",1
"@Al1starych я провожу его с пользой для своего тела 
сплю вот....... танцую, занимаюсь растяжкой 👉🏻👈🏻",1
Ещё есть чем поживиться! https://t.co/nSEp5uGL88,1
@blanche_ziriael Не скажи. Так и до алкоголизма недалеко.,0
Банки-2020 - время перемен и инноваций https://t.co/XSI6oSw9Os,1
"@homely_tea Согласна :с 
Хрен знает, когда все это дерьмо( карантин) закончится...",0
мне очень жаль что я люблю соукок,0
@rodtignis Теперь никуда не отпущу моего котенка https://t.co/URDWUXEemA,1
"@taetae_uwu Темная 
У меня глаза вытекут если светлая будет",0
@katraps14 @Tele2Russia Куда ещё дороже-то?,0
@nevzorova_kira А меня вчера в 3 ночи галюцинации до слёз довели 👍👍,0
"Помимо Алины, у меня ещё радость...

ГЕМОГЛОБИН ПОВЫСИЛСЯ",1
@frog1to Красивая песня хочу на выпускном спеть,1
@sharkshooterr СЛИШКОМ МНОГО ГЕНДЕРОВ,0
@cherrbllos Оао какой классный косплей🤩,1
"@_sovestinet_ @MartKoshka0603 Тока сегодня увидел,и то не у тебя,а у какого-то технического директора",1
очень люблю... https://t.co/xbdK8qnqUL,1
@ViRebelB Да(((,0
БЛЯЯЯЯЯ ВСЕ Я ПЛАЧУ https://t.co/uO7rZR1dTB,0
"Настроение гулять по корее, выслеживать кейпоп мальчиков, а не вот это вот все",1
"@soan9 да в том же TTGL визуал был куда лучше, как по мне...",0
@heaven_for_shit ...................... чем вы там обкурились ёбанарот,0
@vihoba хер его знает,0
"@porn_gooki_ Спасибо, я теперь тоже хочу в час ночи пюрешку с ягодным вкусом",1
какого хуя я все лето думала что у скз песня называется писмейкер а не пейсмейкер,0
"ужасно, я снова хорни.",0
@sherohovat о мне подходит,1
Сегодня что то совсем нет сил,0
"@sungtwtt ты же знаешь, что я тебя люблю?",1
ЗАВТРА ОТМЕНИЛИ ПАРЫ ЗАВТРА ОТМЕНИЛИ ПАРЫ,1
"@vovse_nika Очень эстетичное и красивое фото, отлично залетела ахах",1
"Настроение запилить тред про мою первую практику, но это будет очень грустный тред, полный безысходности и сарказма, поэтому нет",0
"Итак, в два часа ночи мы выяснили, что я оставила свой мозг где то в 2017",0
"@Loki18435921 Что значит ""несмотря на то""?
Мой ребёнок самый милый!",1
"Человек может написать красивые слова о любви.
но самое красивое в любви, 
не слова.
а отношение",1
@lilcookielil @COFEE_BIRD Но почти все в принципе так и делают называя большинство девушек шлюхами с нихуя,0
@rriverdalx к счастливому будущему можно? https://t.co/DlxJRjpd1r,1
"@kazahahah Нет ничего более глубокого, чем внутренний мир человека, а ты его приоткрываешь",1
"https://t.co/wxGr6BvBGp
САХАРНЫЙ ДИАБЕТ – ТИПЫ, ПРИЗНАКИ, ЛЕЧЕНИЕ
#Таврия",0
За мной пришла Полиция. 13.09.2020 https://t.co/HErAthtcUj через @YouTubeз,0
"@edwardlololo ааааа спасибо Катюнечка 💙💙💙
после твоих пожеланий всё пойдёт как по маслу!!!
а как твоя работа? как отпуск? отдыхаешь?",1
В Беларуси от педофилов пострадало 487 детей https://t.co/Tia73P6gyS #belarus https://t.co/qpr3lhizcj,0
"@AILUJ6666 Отлично, теперь ты у меня в галерее😍.",1
"@_aprelskiy 48........
девочки, я не подхожу под идеалы какого-то уебана из интернетов, на которого мне похуй, что делать 😭😭😭",0
"@inter030 С лета. Дочь подарила, чтобы плечи не уставали))",1
"@Leonoff_R Я тоже нихуя не вижу. Либо мы обе в чс, либо закрытка",0
@msucrop жесть...... короче запрещаю курапику извиняться не буду,0
еще раз я не высплюсь и я кого-нибудь сожру,0
@Krychek5 неплохо получилось,1
"А мне 

лично

нравится, как это выглядит.

Как письмо.

🥴🍷",1
@Varvara812 предлагаю создать клуб метеозависимых,1
@atsushiluvbot1 ЧТО ПОЧЕМУ ОНА СЛИШКОМ КРУТАЯ ДЛЯ МЕНЯ,0
@FronjaSteini @SelannaG зависит от контекста),1
"Люди, с разъебанной психикой, береги свою менталку, я надеюсь вы переживёте этот год.
Что мы все это сможем.",0
@engel_staub Ты же правда меня не любишь. Я ведь знаю.,0
@WaffleLapkin ВАУ,1
@baki_ni_ore И тебе💕✨,1
какие они потрясающие 🥺 https://t.co/DKS4lF319A,1
"Провели с девочками пару перевода по скайпу. Возвращаем навык💪🏽Но надеемся, что госы могут отменить🌚",1
"ну все девочки спасибо за мой тэд толк
если у меня еще месячные раньше начнутся то я ухожу во все тяжкие а лучше сразу нахуй",0
@Marinus17Vf Ух какиееее😍😍😍😍,1
"@_RaisaD пиздос Я НЕ ЗАДУМЫВАЛАСЬ ОБ ЭТОМ ТАК
ну че бля в лео кидать что ли)",0
@vvhoshotya Урал он такой,1
@iwannaddddie ЕМАЕ АЛЛЕГРОВА МОЕ ЛЮБИМОЕ ИМЯ!!!!!!!!,1
"Знаете какая мысль ко мне пришла? Круто было бы поиграть сейчас в баскетбол! В баскетбол, который я не играл +- 10 лет!",1
"@Tua_Moglie_ @Vasilis22679707 Я держу тебя на ручках ❤️
Что-то мне везёт на тебя в подобных штуках🥺😅",1
почему забывают что-то сделать одни хотя я напоминала и просила а орут в итоге на меня и доёбы ко мне втф,0
"То чувство когда @hokasung еще работаео, а ты чиллишь и смотришь волейбол",1
"@lohmatyj2019 Таким надо делиться, молодец, что сюда выложила 😘🤗",1
@HelgiOiisac @tifv И это меня тоже расстраивает!,0
"@aish_yal солнышко, я не знаю, что случилось, но в любом случае посылаю тебе поддержку и любовь💗крепись, малышка🥺 https://t.co/VHGW6gobUM",1
"Так, а кто объяснит, почему люди мрут от сухого льда в воде? Я тоже прогуливал химию и вообще из деревни - не знаю что такое сухой лед?",0
"@fjhjnmml @ilijoo Это было ещё моё ХОРОШЕЕ мировозррение, плохого вы ещё не видели!",0
@suicidejjk ПРИБЬЮ 😡,0
да отъебись блять от меня,0
"КОСМОС: Астрономы создают облачный атлас для горячих, похожих на Юпитер экзопланет https://t.co/wgBvzIZdRG",1
"@kaprizenysh Им влом силеть целую пару так, еще и бесплатно",0
"Итальянский врач опубликовал душераздирающий пост о коронавирусе

«Нас захлестнуло цунами» https://t.co/GXPvSQFGcj",0
мне наконец то понравилось хоть что то из программы😔 в 9 классе я полностью прочитала только гамлета и ревизора,1
@finanzru Иначе так и останутся с зарплатой в 20к вместо 21к! Бездельники ху*вы!☝🏻,0
ладно всё делаю это ваше сраное дз,0
@buybread_ я не с порядке!!!!,0
Я считаю что Овсянкин недооценен,1
хочу собаку,1
"@vyonjik ничего,я её так разъебу завтра на контроше😏",1
@polyn_rs Ееей кто-то оценил мой уровень шутеек х),1
@PZAmin_Veronica ТАК НЕ ПОРТЬ ПОДКАТ🥺🥺🥺💜,1
велл они  всё равно что мусор так что ничего страшного 🤣,0
саманта и диана снова притворяются агентками фбр чтобы расследовать новое дело https://t.co/o5SsKosSO0,1
самый главный орионовский проёб знаете в чём? в том что в русской тиме нет девушек.,0
"я написала, вау.. я сдала со звонком, но я думаю, что решала всё правильно~",1
"Представляете, я села делать дз, беру алгебру, а я ее уже заранее сделала... так сильно люблю себя ооо..... 😔😔😔😔😔",1
"Одноклассники решили устроить выпускной
Надеюсь они не нажруться прямо перед родителями блин вы что...",0
@666herida666 пельмени и сваты на всю ночь годятся? ахахах,1
@hyuuxxx джексона знаете? бибэмы,1
@billiefromkorea ты самое яркое солнышко,1
"@cherrybomb2701 но ладно, может к концу апреля выберусь к тебе, когда родители кинут денег 🙊",1
ПОЧЕМУ МНЕ СМЕШНО И Я НЕ УДИВЛЕНА ЧТО НАРУТО ЛУФФИ И НАЦУ ОДИН ТИП ЛИЧНОСТИ 😂😂😂😂 личность жопная тяга,1
"@ColoBlaMatr я догадывался

слишком много hits на порнушке",0
еду гулять с девочками очень интересно что они мне подарят,1
@BWvIPrEOtwW6Vh8 @0010_01 Чмошник как ведёт себя он не достойно президента,0
"@yarik__huyarik я даже когда дома рисую, ссу что ко мне кто-то подкрадется",0
я вас люблю🥺,1
@region38nord Даже читать стрëмно,0
"Владимирская область направит 1,5 млрд рублей на закупку льготных лекарств - Телеканал ""Наш Регион 33"" https://t.co/EVzsoyvVeW",1
почему общение со мной такое страггл https://t.co/7GPtk9tgti,0
"@KiruxaEDGRD Не ну ты охонь баба конечно 
Удачи тебе тогда там✊",1
@sun_in_a_fox Не вздумай уходить! 😑,1
"@nunjje Такая же фигня, я не помню большую часть своего детства, а я знаю я его только из рассказов своих родителей и видеозаписей",0
@adoptedhisha МНЕ ЩАС ПОПЛОХЕЕТ,0
"я снова разодрала прыщи
вы довольны????!",0
так а бате как сказать,1
"Пока втихую рисую кое-что из флешмобов, заслушиваюсь каверами с Мерри.
НАСКОЛЬКО. ЖЕ. ОНА. ВОСХИТИТЕЛЬНА.",1
"@mindarinka Пожалуйста позаботься о нём, он ещё такой ребёнок :с",1
"@BTS_twt МОЙ КОТЕНОК
МОЙ ЗАЙКА
МОЙ МЕДВЕЖОНОК
МОЕ СОЛНЫШКО
ПАК ЧИМИН
ВСЕГДА ДАРИТ РАДОСТЬ",1
когда очень хочется сменить форму и тебе скучно,0
"А можно вернуть это время, а? 😭 https://t.co/7FtgiIXZB6",0
@Forest66815756 @dimsmirnov175 Че ты несешь?! Или это робот?,0
"@Lucifer_loves_u КАЖДОМУ СВОЕ, ЛЮЦИФЕР",0
"какое ублюдское слово ""оригинально""",0
Господи этот мальчик прятался за мной от больших и страшных папиных друзей😂😂😂,0
@ugarneyshiy А где про пушечное мясо?,0
@rocketbank Скучаю по вам 😭😭😭,1
Ой 🥺🥺🥺 https://t.co/sBnimPUwYu,0
БЯЛЯОЯЛЯЛЧ У НАС ОСАТЛОСЬ 20 МИНУТ А У НАС РОВНО НИХУЯ МЫ ДАУНЫ,0
"@mironov_fm А если бы был ""ЗА"" – то это, пожалуйста, идите в суд и жалуйтесь.",0
@dru_vanrisa АХАХАХХАХАХАХАХАХАХАХАХХА ДА,1
@vetacarstairs кажется я влюблена,1
"@lectrablyat а я как-то подсела на кальян, афигенная вещь, туманила бы каждый вечер))",1
Конечно пиздец я выводы необоснованные делаю🗿,0
@Rusmaslov3 Непонятно зачем он вообще в сборной?,0
"@wrathyforest @rainbow_lizar ДА!!!!!
ПОЛНОСТЬЮ ПОДДЕРЖИВАЮ!!!!",1
я хочу какую-нибудь штучку но не знаю какую...,1
"@mayya_gv Там же даже дыхание станет свежее, чем от тик-така",1
@ulfurinn Роковые брюнеты со светлыми глазами и британским акцентом? :),1
@banshihek о мое любимое,1
@norpadon @kieraweed @leva_levchenko Ну то есть хуевые люди создали хуевый рынок. Пойди сделай классный,0
@apozhope_ *облачно крепко-крепко обнимает*,1
"за 7 сезонов так и не свыклась с тем, какой же он красивый. https://t.co/dyS5ej3wuq",1
@kierkrs спасибо бро,1
Зачем мы это увидели,0
@YAForJoeBiden Украина на коленях с 14 года гори в аду Байден,0
"Да я даже занимать не могу ни у кого не могу, я не люблю такое",0
@_Varvari4 Сладких♡,1
"@jkkaklife вот закончат болтать и лягут спать, станет лучше",0
я на грани заказать альбом твайс ради предзаказанных карточек,1
@stkrasn надо будет увы,0
@ax_voronenok Поэтому я и готова стать кактусом,1
@LNKVSK аааааа ой вот как спасибоо 🥺🥺,1
@sir0gay @beda_z_bashkoy он просто еблан забей,0
@1UVLE оо надеюсь ты будешь весь день на позитиве 😎🤟🏻,1
хочу я спать или грустно смотреть * в дцатый раз,0
@M0NG0L0ID Хуйло селекция. Новый термин можно вводить(,0
"5 экспертов — 5 красавцев 💪

Больше прогнозов наших экспертов тут: https://t.co/QZ4v2IdrfK https://t.co/pEQUVHzK01",1
@youdeepinmysoul Да все ок 😅,1
"Проснулись, увидели, что сегодня вся лента заполнена рейгеном аратакой, улыбнулись",1
"@DGorlovskaya Такая красивая и никто не пишет,прям обидно.",0
"За окном снова дождь. Заебал, мы скоро уплывем нахуй.",0
@sadflit нож? хаха КОПЬЕ,1
"@yourfriend_twt Ахпхпх,уже несу 🤣🤣🤣",1
И такая поебень в моей деревне каждый день,0
с ней какие-то конфузы происходили? она нормальная или нет? https://t.co/cgbXkdKdqv,0
@codemancer хорошо,1
"@mashadecember у меня прям предметочное дома, а вот по ссылке в твиттере общее) могу прислать как доеду!",1
Поиск по фамилии https://t.co/Vo54LFT9UV,1
@Nikolay_345 Вот такой правдолюб не то слово идиот !Хуже!,0
Настроение слушать грустные песни про дружбу и плакать,0
31 марта пройдет бесплатный вебинар «SEO в условиях кризиса» https://t.co/mfLFYhlyeD,1
меня опять никто не видит,0
@herringbonesalt @BadaBoomBabay @Sancho_Mark_ll @SobolLubov Скройся малолетнее необразованное шмо!,0
"я не знаю, мне так смешно стало, это просто надо слышать

а я ведь тогда почти разревелась прям на месте от обиды🗿",1
Коронавирус в России убил уже свыше 5000 человек • ГЛАВК – последние новости со всего мира https://t.co/VMtH6ZIc8T,0
@ShrimpEva Любые вопросыыыы,1
@Artem_Donbas Больше ниодного интервью!,0
"@burnmaggio мой максимум четверка
у меня очень плохо работает воображение 😓",0
"Короткий вброс. Просто вспомнилось. Мне мать как-то спизданула: ""Жирные люди обычно добрые, что же ты, сука, такое злое чмо?""",0
"Когда рисую, становится как-то спокойнее что ли... https://t.co/tpZkidHjRP",1
@shiki_yuzaki Ура отсутствие жизни,0
Не хватает любви,0
"Ты лучше голодай, чем что попало есть. https://t.co/cDSIRNqPOK",0
"Как можно накричать на родных тебе людей из-за стула??? По сути, накричать просто так",0
@kolydka2 Вернулся???,1
@mais_fatowski Ну держу кулачки ❤️,1
"..я до сих пор поверить не могу, что я закончила это",1
твою мать остался 1 ебаный месяц А МОЯ ПРОГРАММА ПО СПЕЦКЕ БЛЯТЬ НИХУЯ НЕ ВЫУЧЕНА БЛЯТЬ,0
"деда подарил 2k, хотела втихую потратить на шмот, но папа сказал что это на обратный билет💧",0
Единственный минус этих выборов - в школьных столовых не продают пирожки #нетпоправкам#конституция https://t.co/g8eNFhxjbG,0
@netyxava 😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️мояя,1
@yoongivin я такая же хуйня.,0
"@soooyya Ок))))))))
Мне подходит 💅 https://t.co/HfLcJkRv8x",1
"@XS2uLuRYK1kKuFt @prostolavrentiy @NtahaPopova А не получается, без вопросов... 🥳
И вопросы то, по существу! Однако, здравствуйте!",1
"Благо — не всякая жизнь, а жизнь хорошая.",1
"НОРМАЛЬНО, то есть у сестры вот такая большая штука с листами, а она вырывала лист из моего скетчбука- https://t.co/JvAv44rLdF",0
@feelingsohorny Нихуя себе испытание в старой игре Гарри Поттера 🙄🙄🙄,0
@MaxFelsh Пиздец пятна https://t.co/4fJCMBLiRx,0
"Ненавижу этот ебаный неутолимый голод перед месячными 
Сука",0
@fGuOr5opbEntFtY @TurinAV_edro Они ещё под ОНФ скрыться хотят! Едрестня и ОНФ не пройдут!,0
@HromadskeUA Забирай свои игрушки и не писяй в мой горшок.,0
"@QlIBOTNRwbbKAlS @Elenareturn 😂 ну, по фото вроде похожи",1
"Болезни, которые могут убить человека за один день https://t.co/USFxLwenB1",0
@CuamckuyKot @borisenkodmitr А где связь с нынешним счастьем и казнью?,0
@EchoMskNews А зачем им помоготь Украине?,1
@honeypiegr ну всё. всё ясно. раньше было лучше.,0
@Ti_Len_ @mexel2mexel @coony24 @_Angry_Fairy__ @leonidperelomov @Nesterov_pavel2 @guchilka А влюбленность это всегда хорошо,1
@red_raksha Красивый😍 прям как ты😘,1
такой чудесный день я не могу меня распирает 🤧,1
я пытаюсь играть в скайрим но у меня умирает игра в одной и той же локации?????? игра блин официалка что за срань никогда такого не было :(,0
@wetal1234 Витал! И это переживем ✊✊✊,1
❤️❤️❤️❤️❤️вся любовь,1
"этот эдит...автор создал монстра
https://t.co/EY8rB1IY6D",0
"Я хороший рэпер, моя мама мной гордиться!",1
А СУКА СЕЛА ДЕЛАТЬ ЗНАЧОК А ОН НЕ ПОЛУЧИЛСЯ И Я ЕГО СТЕРЛА ААААА,0
@oxide_neon @and_nem97 Что может быть хуже четвёртого октября?,0
@reyusik слушать музыку лежать и рисовать всё что я делаю🤲,1
@zhuchenya2015 @1fqjk9PxfPOONhn КАКИЕ милахи🤗😘,1
блядь давление,0
"Ты скажи скажи мне вишня, почему любовь не вышла? 🎶🎶",1
@cocyteheny отличного дня роз♥️,1
@volgafilm @slasten_ Ну да) А в SAO GGO там ключевое оружие загадочного киллера - пистолет ТТ 😂,1
"@sorgligtik Позволь поправлю - блядский пиздец.
Хотя бывало и хуже.",0
Сегодня очередной день непринятия сидженок https://t.co/QR6J67Nd63,0
"@Modya_201 Давно необходимо настучать ему по лысине и затем отправить его домой в дурку, засиделся тут.",0
"Теле2 списали 500 рублей , но чтоб их вернуть полностью они не могут )) только 400)
Или заявку оставить и ждать 72 часа жесть какая то",0
"@aifMed @KremlinRussia Он смертельно устал, и уже более полугода  в бункерах к земле привыкает... https://t.co/EH3RBJWEtq",0
прекрасный домик https://t.co/JsYamF4HwB,1
"@prm_ua Кон-чен-ная тварь,  шалава.",0
@ATEEZofficial @DashaTomeraas твой мальчик,1
"Twitter: На Днепропетровщине неизвестный напал с ножом на подростка, – ФОТО https://t.co/5SzqyPNJ8X",0
"@YanDvoryankin Ну да, думаю о ней вот)",1
@i_am_romochka @SkiperKakao В сеть утёк сюжет нового фильма https://t.co/TFbiXt1ipk,1
"@Batlai4 Тебе надо было сразу ментов вызвать и заяву написать. Его бы по камерам спалили, они же там щас на каждом углу установлены",0
бля лю карину давно я так не смеялась нахуй,1
учительница попросила назвать согласную и мой брат сказал твёрдый знак 😔😔😔,0
@rostik_tlenov А сколько в тебе см?,1
"Как бы вам не заливали в уши, что всё изменится, ничего не изменится, если человек не хочет",0
@_anny__n_ Кажется в тебе разом проснулись мой дед и бабуля оО,1
«этот чр лишил нас рассудка. теперь окончательно.»,0
"кудрявые девушки &gt;&gt;&gt;&gt;&gt; все остальное. 
вы очаровательны. 💛",1
"@lana_del_andray Отлично, сейчас буду кушоть!!!",1
@Depressive__Owl Ты умничка :3,1
"@chado_kiberlayf забудь, я просто дура",0
@varliien давай 😌😌✨👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩👩‍❤️‍💋‍👩,1
@yougot_nojames @evo_4ko Я больше ни одному вашему слову не поверю- мне 17 и я бы спросила про твой возраст НО,0
Как вы со мной блять общаетесь?,0
Осталось только молится чтоб все зно были ну по крайней мере не в Сумах аминь,0
@evgvolkov Только сейчас все заказы застряли на таможне 🤷🏻‍♀️,0
"кофеманы заебали. Можно носиться со своим любимым напитком как-то потише? Я вот может водку люблю, но не ору же повсюду ‘водка моя водка’",0
"бля, заебался материться, надо бы как то перестать, а то пздц какой то :/",0
"@SergejTalk Так уж и выбор? При таком народе, им грозит, оказаться совсем скоро на кончике вил.",0
"@bookazoid_ Блять нахуй я єто вспомнил, ото у меня подсознание сука глубокое",0
"Я пришла из поликлиники 
1) я уже успела поплакать из-за того,что мне сказали 
2) я забыла справку https://t.co/xqo8dXbl1v",0
иногда я не могу осознать как в разумных существах может концентрироваться столько тупости,0
начинаем день с самых красивых мужчин 😭💕💜💔💔💔 https://t.co/kUMhYDT507,1
@littleponyHoby @BTS_twt Матриархат рулит 😂😂😎,1
"К черту отношения! 
Так в последнее время хочется как раньше посидеть с девочками..",0
"всо ребята, новая парная оформа с котиками сараватайнами с котиком @MinMind52 🥺💜",1
@golodzlo Круто!,1
@volekkkkk Настоящая мужская любовь,1
наверное процентов на 200 и это ужасно,0
всё для меня не существует 28 серии это просто была массовая галлюцинация и леоне жив здоров,0
"@wtf_taru Нет, ты милое и чудесное солнышко, и я рада с тобой общаться 😚😚💕💕💞💞",1
"все подружки ловят краш на доена азахах
ПОНИМАЮ ДЕВОЧКИ ПОНИМАЮ https://t.co/LiQqbygWHy",1
"@IndeMels @moscester Ок, учту.
Сейчас всё фейк, ни в чем нельзя быть уверенным",0
@piy_an Как и человек на фото😍,1
@kovalya1037 ДААААААА,1
"@cysmaylu Завтра будет, не ссы",1
Только что опубликовано фото https://t.co/uPG8cDIkCD,1
"@sharvarko @typodar Что одно, что другое, все кроме Москвы дно.",0
@shipitsyna_ Правительство рф подало в отставку и ушло в загул походу,0
"@mcandrewbad @Mina_Lenina с Вами никто не лаялся, Вас тупо погоняли. 
За базар надо отвечать 😄😄😄",0
Пожалуйста пусть этот ад закончится,0
Я СОГЛАСНА Я УЗНАЛА,1
мне так грустно думаю поехать купить пива перелить его и засесть где нибудь в додо или кофейне,0
Хорошое шоу вышло в замену #Eurovision,1
@yppaherauoyepoh даа они очень вкусные 🥺,1
@dvaimeni А вот мои друзья(учатся в другой школе) вообще нифига не делали. И норм. Преполвм тупо насрать было.👍🏻,0
"тлтр: агентша больше не безродная, у хартсикер появилось имя, смагглер официально би",0
"позволяю жить над столом пауку, но пиздец как боюсь что он однажды упадет на меня",0
@kseniyusha Слушай ну че ему теперь не лайкать фотки ?),1
"Как же я ненавижу, когда меня режут, это просто всё. И больше страха всегда даже не от самой операции, а от ожидания и мыслей о ней",0
"@ansellies Пропустила момент, когда в фем движении вошло в моду пуританство 😳",0
@1ongexam @lipes_in Спасибо канешн. Попробую самостоятельно),1
"Теперь и моим друзьям снится, как я разбиваюсь в аварии за рудем 😐",0
"@evexistence эх, еще долго:(",0
"Сука хочется богатства, но не хочется работать",0
@kiryakrya_ и правда. лесбиянка неудачница,0
@_loserinlifee_ Я спать,1
"@RogerinaRainbow В манге он не носил перчаток — А ЖАЛЬ, — но его причуда может мутировать, что и произошло, когда ему отхерачили пол-ладони",0
я люблю тебя https://t.co/ZLpN8E4rjE,1
"тв

кстати лезвие от точилки хуйня ебаная",0
"Хотя самаяю падла в том что чем больше узнаешь тем больше хочется делать всех и каждого как в онмёджи
(онмёджи всё ещё идеальная гача гейм)",0
"#APOLOGIZETOJISOOTccandler идите в жопу блять, вы оскорбили артиста 
С ДНЕМ ОБОСРАТЫША!",0
@salckovsky @K_Pushkin Если это один раз - это стихия. Если каждый год - это неспособность коммунальщиков решить проблему.,0
мои мышцы атрофировались помогите мне перевернуться на другой бог плис. все тело болит(,0
@borissssova не стыдно?,0
я хочу отпуск и поехать куда нибудь отдохнуть,1
я уже настолько из-за этой пикчи состою что рисую ее не задумываясь мне плохо,0
"Пиздец,что еще сказать.... https://t.co/sRNmHsMhjJ",0
"@awustmn Моя мама вообще сказала, что если она узнает, что я таким вообще интересуюсь, она на мне живого места не оставит 🤷🏻‍♀️",0
"@ailisi_r блин это реально классно!!! надеюсь , у тебя все получится ✨",1
"США перебрасывают войска в Ирак, чтобы атаковать проиранских боевиков https://t.co/B3UZlrQUXJ",0
"Не описать словами , что происходит с моей жизнью. 
Все необыкновенное и непредсказуемое. 
Надеюсь, все решится со временем.",0
@_mudblood @echeneidaee ОТВАЛ ВСЕГО КАК ХОРОШО,1
"@shmebulockpns Ав, это так мило! owo",1
"@interstred в духовном плане, потому что мы нашли очень много схожестей 😂",1
@kukoooooo_BAM я улыбнулся честно,1
хочу обнимашки 😞,1
"сижу, читаю аушки хёна и просто:
-Я КТО НАХЕР",0
